"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"delta_x_raw[417]",0.640369046183938,0.00278526486339728,0.168113588002485,0.298190592315607,0.52929118168157,0.638753043042242,0.760574847846856,0.953543225407506,3643.11292808281,1.00112283555825
"delta_x_raw[418]",0.732314524135273,0.00225906038977576,0.138261472640099,0.455012508372847,0.635619549358413,0.734339968622314,0.836646441112004,0.972465069355451,3745.81802448103,0.99923706122255
"delta_x_raw[419]",0.39694899382894,0.00305922271553947,0.214015313644423,0.0327329631697188,0.23518955962224,0.390097556192593,0.546967323605365,0.838230005700029,4894.03993891121,1.0011406516388
"delta_x_raw[420]",0.756998948279913,0.00212103833246438,0.159032740563081,0.415483125320418,0.656125215488778,0.775259643616508,0.885933303077674,0.987848307309717,5621.80854644292,0.999466725628397
"delta_x_raw[421]",0.632648230344454,0.00309105710160619,0.182988645197078,0.272485965113787,0.50798848722445,0.625950993965884,0.765111442498953,0.967140848062682,3504.56587370821,1.0004100520489
"delta_x_raw[422]",0.261516872104299,0.00215686398429418,0.167831748534056,0.0136628000082927,0.12659722596985,0.240666161380764,0.380033926713999,0.617671431966058,6054.84069687696,0.99974693785798
"delta_x_raw[423]",0.618573612038886,0.00216212844336528,0.161294016054017,0.293835562127657,0.512777738061696,0.616726037443846,0.73053823813852,0.922513520031069,5565.10715382099,0.999508967251223
"delta_x_raw[424]",0.749192332929305,0.00250380747803138,0.165912249731481,0.40249897435045,0.632883512891719,0.768532143426733,0.886435309148446,0.991050636896382,4390.91510278322,1.00077154216842
"delta_x_raw[425]",0.269437743634919,0.00226265473447142,0.167774198430758,0.0148321696256985,0.134325656807438,0.251876772289905,0.38446595024942,0.631505847685691,5498.11434690179,0.999849314952026
"delta_x_raw[426]",0.420059124642533,0.00315161742999432,0.220783132765769,0.0379357687574933,0.256213519153941,0.412937166191298,0.565285299677798,0.886732995813436,4907.55070507994,0.999923080700951
"delta_x_raw[427]",0.468669263411951,0.00231030870083897,0.178362129235847,0.122878035546256,0.349438610519044,0.466321810716093,0.586151455769069,0.833998350522283,5960.26087707335,0.999387413280257
"delta_x_raw[428]",0.147603945709248,0.00144542224862922,0.10629164656303,0.00600565714922285,0.060381372317573,0.12888049348369,0.215392688558802,0.389887711843131,5407.65278870415,0.999875118352557
"delta_x_raw[429]",0.827416207441661,0.00159268359714755,0.12708025247072,0.535539254945254,0.745374258131531,0.851383526276403,0.930997152039178,0.992255228239792,6366.44693096049,1.00034233652467
"delta_x_raw[430]",0.826473873168764,0.00164464816166448,0.105713783620893,0.595568481855987,0.755818589373548,0.836424319065571,0.910790221112579,0.987057132934046,4131.59008151881,1.00004517543059
"delta_x_raw[431]",0.440681995053497,0.0012936624082245,0.0945123111943852,0.255981663444253,0.377481654499222,0.441592721974099,0.502360089723067,0.626213854799034,5337.46266414168,0.999641657078224
"delta_x_raw[432]",0.688816731758605,0.00228702900126252,0.138491071733934,0.416129527645756,0.590802716741836,0.690991644750497,0.788216182100091,0.948301783138998,3666.90964344151,1.000303662528
"delta_x_raw[433]",0.297166104125859,0.00237817992762939,0.152531805133369,0.0253065768939134,0.182480701288275,0.297048614701121,0.402795092540201,0.594149005353592,4113.68848831134,1.00109540927491
"delta_x_raw[434]",0.155951312480035,0.00156738319579144,0.11949652501024,0.00601394589579441,0.0588034723005227,0.129579854949182,0.229084077188346,0.431283418125865,5812.46270807017,0.999400047753141
"delta_x_raw[435]",0.399324765006945,0.00213520671312032,0.14556752661509,0.105944365099495,0.30334444216087,0.398801866679165,0.494854243497474,0.687843152783649,4647.81842481928,1.00014111659786
"delta_x_raw[436]",0.764297085166331,0.00213083200334988,0.168325913438615,0.393687720124349,0.651031540611488,0.796261850278468,0.90277791443447,0.990905126469527,6240.27225736168,0.999430167535325
"delta_x_raw[437]",0.234189540281948,0.00229749579286588,0.14840495269631,0.0144769449271337,0.111210239062817,0.217952519215633,0.339136859653599,0.548281675001437,4172.41348248947,1.00044620850112
"delta_x_raw[438]",0.371942319534919,0.00274703369246465,0.202466625770167,0.0310223783953148,0.214100396547954,0.363606787356226,0.515898581315185,0.773524920555667,5432.23961199455,0.999463142437047
"delta_x_raw[439]",0.504728988895435,0.00151871190284073,0.102201912661922,0.299570313040945,0.436041884648251,0.507067233778132,0.570922939045472,0.702728349877811,4528.63432034334,0.9998906793209
"delta_x_raw[440]",0.443582518698884,0.00290878986133015,0.192392646801709,0.0805616342612092,0.307949960000939,0.441036302992248,0.572398175853319,0.841916253602548,4374.73996070719,0.999889177377435
"delta_x_raw[441]",0.71264182369985,0.00216038394210515,0.159840241120618,0.389252671291857,0.603350691020211,0.718920012931235,0.835326809918602,0.979133644360054,5474.07030562071,0.999669983671453
"delta_x_raw[442]",0.64416805585554,0.00215130344849465,0.154770132683866,0.329538449844942,0.536864203172033,0.648736964419531,0.750423703289184,0.939926253952176,5175.72225890294,0.999271505167379
"delta_x_raw[443]",0.713851340022871,0.00257134721255839,0.175006497979537,0.342643448920809,0.592221716046064,0.726291147530956,0.852304622011057,0.983025888440432,4632.19571669297,0.999841664794145
"delta_x_raw[444]",0.844236498509815,0.0015213957570845,0.122636868441012,0.55489619943387,0.770473576220248,0.873180094043303,0.944435801750007,0.995108019569396,6497.67077813139,0.999546137535099
"delta_x_raw[445]",0.855424246231745,0.00139186424751968,0.111246531245286,0.586132266182518,0.789702927454789,0.880068230140506,0.944228805656508,0.994297296841625,6388.21019743211,0.999471368895892
"delta_x_raw[446]",0.633111720288052,0.00224313588811099,0.161200294244067,0.313535395970397,0.522157173234532,0.633779872459759,0.74672497705055,0.937373975965968,5164.40737844498,0.999617133453344
"delta_x_raw[447]",0.818581111053224,0.00202697747759579,0.1298596333439,0.536885312268628,0.730521144759113,0.840864403862928,0.928593457966826,0.993086761694088,4104.40774421293,0.999826487791725
"delta_x_raw[448]",0.448775678255451,0.000991253983778801,0.0744869666592524,0.299932037267911,0.39797151095914,0.450210492849754,0.500727297502709,0.592454384732975,5646.64761752775,0.999125754546887
"delta_x_raw[449]",0.749892601825322,0.00209542637363504,0.140737004715929,0.457217145250408,0.655555768295236,0.760630334772529,0.857870332960453,0.980559847248346,4510.98929010936,1.00047119243875
"delta_x_raw[450]",0.153880176766587,0.00156739741963619,0.118272493840502,0.00522408206664616,0.0575657723334937,0.128803055086896,0.22709356786849,0.427862245368016,5693.89237018814,0.999932258937261
"delta_x_raw[451]",0.698226209325754,0.00200798712072497,0.128479599738922,0.447162757352675,0.609522605856637,0.696271873715589,0.789011234188488,0.944775540257195,4093.98742242082,1.00024232771602
"delta_x_raw[452]",0.632108637114787,0.00240643106924949,0.177358816756858,0.277964625936079,0.51146752453936,0.628951692127386,0.760757047529246,0.958398653186256,5431.98689221894,0.999516787559967
"delta_x_raw[453]",0.461528991687616,0.00198534785008973,0.122686926864058,0.209436295882487,0.387194143123745,0.462918136980406,0.541218930012447,0.709938401202659,3818.76871901528,0.999964245982567
"delta_x_raw[454]",0.848815819869127,0.00145289213937075,0.114920888619295,0.56793999623968,0.779400714941252,0.870577847296815,0.941652449108749,0.994581722022015,6256.49645449966,0.999305849592051
"delta_x_raw[455]",0.215115339887533,0.00213692087587327,0.156845967057855,0.00792471036578819,0.0883806246296511,0.184831045977935,0.314708282120858,0.570040154350977,5387.28348233806,0.999409589871412
"delta_x_raw[456]",0.375582110009755,0.00232865721915738,0.150208357945677,0.0818040888754924,0.273897153468509,0.37944494392979,0.476744345435297,0.672879590425231,4160.80217472358,1.0001646648131
"delta_x_raw[457]",0.306418337406464,0.00215339524717696,0.153680798811593,0.0368237038860781,0.189869278710095,0.302758170979808,0.410786896329812,0.61862212065283,5093.21158413204,0.999875747553981
"delta_x_raw[458]",0.560473377856316,0.00137344763987043,0.0982056742771718,0.370601238981452,0.495588852996519,0.561145826080032,0.625750702019103,0.758921732433377,5112.68397390033,0.999398526127924
"delta_x_raw[459]",0.710367761038844,0.00240885205808128,0.176041485287656,0.327286553412419,0.591794030248423,0.729736117546512,0.850638105516454,0.978310631474804,5340.84275662877,0.999470856536593
"delta_x_raw[460]",0.754333481565548,0.00198146525895545,0.143735736658317,0.437944241950367,0.661314167051884,0.764439866190571,0.863928665542158,0.979727480414967,5262.06966842554,0.99924274979611
"delta_x_raw[461]",0.391606153246433,0.00261287207124955,0.162183624754855,0.0724940948312361,0.278871117609844,0.392944449270021,0.503126696622029,0.709210422941059,3852.81105646207,1.00074299928189
"delta_x_raw[462]",0.458735693403811,0.00229312352070769,0.159100666298806,0.1348589573845,0.353658868511694,0.461688112174315,0.568533717992732,0.757282561729785,4813.81170946152,0.999211081155013
"delta_x_raw[463]",0.438985121235946,0.00317948095161906,0.189345452869191,0.0865459890973175,0.308929874793443,0.434757459939512,0.559383621553856,0.837464719021611,3546.47828561207,1.00099445963097
"delta_x_raw[464]",0.41474241303979,0.00229831280277051,0.139211905849212,0.117267851873423,0.325742804930318,0.421030300701252,0.50649046853667,0.681945815817194,3668.88826493746,1.00037017212943
"delta_x_raw[465]",0.848484013913812,0.00150575049918474,0.117406088335565,0.56754606674665,0.780086514005379,0.875337427089498,0.941732711501727,0.993245118040557,6079.60279279048,0.999623591107154
"delta_x_raw[466]",0.759601162371726,0.00219673111592259,0.169510727061698,0.385882489322569,0.64723385916094,0.786777274425807,0.899229782136931,0.990978388416989,5954.4351526033,0.999428730843166
"delta_x_raw[467]",0.555882016098972,0.000965435368679319,0.0716934201749218,0.416235530519387,0.506460986127746,0.553601329039576,0.603472081906506,0.699228981281936,5514.57678248727,0.999105703329743
"delta_x_raw[468]",0.175246284068982,0.00164443471495303,0.122697511854521,0.00797949188226349,0.0757159437164825,0.154426687367271,0.254408903739206,0.453076489494448,5567.21814495902,0.999711668567045
"delta_x_raw[469]",0.25401262153843,0.00238731462807298,0.172395705125314,0.011967327783475,0.115447607378065,0.230963107578042,0.366842883373337,0.633127266639248,5214.75087777852,0.999770304459924
"delta_x_raw[470]",0.250838288156774,0.00223965555734339,0.150001579307645,0.0160456086255607,0.134401840783231,0.239944217203639,0.350501240005509,0.565605343297753,4485.68940207098,0.999721917878508
"delta_x_raw[471]",0.754726115025408,0.00205591758357075,0.158238033536434,0.404167386717765,0.65201203079284,0.773512218833448,0.881948576988291,0.986374335444146,5923.93592672311,0.999123776055921
"delta_x_raw[472]",0.206847752590101,0.00194570014781201,0.118339024268401,0.0124607716984731,0.11208633004122,0.204140335518258,0.293496212029813,0.440481533932854,3699.16875725972,0.999484425214408
"delta_x_raw[473]",0.160838969990585,0.00148850374234317,0.107626610641704,0.00656921137960699,0.0762126177686026,0.145481613304165,0.227963941816177,0.403356371496899,5228.04679012524,0.999558283727287
"delta_x_raw[474]",0.902176020626337,0.00104111543434119,0.0788003076509994,0.708418317181899,0.861072902428718,0.919794749984182,0.964117198453149,0.996673040363376,5728.72607362772,0.999164019467787
"delta_x_raw[475]",0.792287243115805,0.00201741202835295,0.14575391701838,0.466991101593782,0.695299054915368,0.816265312302048,0.913154253704587,0.992237396254831,5219.76869040467,1.00002209336586
"delta_x_raw[476]",0.334836498010068,0.00282700935886613,0.191213118404226,0.0180914522859458,0.183004480555863,0.331941890136089,0.474522240617431,0.718213744113854,4574.8923155984,0.99965128134109
"delta_x_raw[477]",0.14598420290923,0.00141749613607033,0.11391711227544,0.00584282122391656,0.0556961491020948,0.121318183866205,0.208745966336114,0.420363543604928,6458.53722768728,0.999806250879194
"delta_x_raw[478]",0.294098224636946,0.00226214512427598,0.166837530546387,0.0231238493374087,0.163659186131577,0.287316498089972,0.414098725403595,0.637398952820387,5439.34468077153,0.999345605120768
"delta_x_raw[479]",0.210084208341428,0.00203001161481039,0.149565487085668,0.00798821532328796,0.0848057045030269,0.183474027526515,0.313127337825528,0.534837487614587,5428.32365446965,0.999772817168189
"delta_x_raw[480]",0.368388041278981,0.00189992480758239,0.114911714309678,0.129151445878463,0.291770019778365,0.37343660803154,0.449900506906911,0.58120759660761,3658.10174478112,0.999415711008197
"delta_x_raw[481]",0.797208766783713,0.00175752874636849,0.123878031059242,0.537037221581435,0.709896901588214,0.809493992775273,0.897432926065868,0.986777645798397,4968.02432606981,1.00008457889818
"delta_x_raw[482]",0.762520406644789,0.00219349139305813,0.129093079378591,0.517219665891865,0.666046442935643,0.763218044592683,0.867590091356217,0.980814902122812,3463.65041084468,0.999733619655801
"delta_x_raw[483]",0.214120549365588,0.00208773916095057,0.144495683830244,0.0121747374957666,0.0950251932576637,0.191270522359017,0.314218722121458,0.528188836359122,4790.24001295325,0.999421997432552
"delta_x_raw[484]",0.460913683082552,0.00101097355931846,0.0770268582622581,0.300215031669336,0.410979214878106,0.463563368343522,0.513470768135901,0.60812962839109,5805.03408556336,0.999212553145527
"delta_x_raw[485]",0.285462911061267,0.00189459071953322,0.116624758071115,0.0590238059767456,0.205938508566125,0.283947795217828,0.36464315150643,0.517326430022708,3789.22767397951,1.00002469074843
"delta_x_raw[486]",0.247474600789187,0.00217700403220333,0.163098540111198,0.012017529492365,0.115809807210425,0.220889374851136,0.354797965913387,0.610644462287281,5612.82731085334,0.999641950423635
"delta_x_raw[487]",0.410752006559731,0.0031428640169208,0.146572686630624,0.0999027887156478,0.314630783378827,0.416915853121815,0.511148076321928,0.682326395600564,2174.97823542486,1.00012832072009
"delta_x_raw[488]",0.42322395187463,0.0016231429885362,0.110613054429559,0.196483324067098,0.351795451708721,0.428332544213882,0.498072639102739,0.636058005369022,4644.07483867632,1.0002053270491
"delta_x_raw[489]",0.145406438193236,0.00149239691175763,0.11483678794551,0.00492149825132601,0.0544786086628061,0.118075114818193,0.213841774238334,0.419610463755008,5920.97721275213,0.999657992201677
"delta_x_raw[490]",0.843112418012628,0.00156426021668282,0.116840934811239,0.574928460375292,0.772413608571588,0.866314603553331,0.936162326536104,0.994848102370283,5579.20148485791,0.999493690743357
"delta_x_raw[491]",0.66677845393197,0.00193669271721722,0.133909208912356,0.404256571398364,0.572740656427093,0.669332944720741,0.760427236872426,0.918071237299707,4780.78760624825,1.00015908867905
"delta_x_raw[492]",0.318415592283049,0.00247624827080899,0.159586491766316,0.0306831055792358,0.203730542601112,0.316743799307863,0.425444087690852,0.647584071271284,4153.40120617721,0.999465970689092
"delta_x_raw[493]",0.70858695634465,0.00161303976044962,0.115079531351004,0.485589395755425,0.628011184657313,0.708521072972275,0.790308907155678,0.929563860964454,5089.86219202982,0.999596587037074
"delta_x_raw[494]",0.662211975673382,0.00213930006304417,0.133324174303061,0.407162384955305,0.571560131555836,0.661608728003308,0.75416835210156,0.922775819670251,3883.95686032539,1.00039280759241
"delta_x_raw[495]",0.61169149194971,0.00263501302898934,0.190864786037082,0.224502200209012,0.479859309263708,0.611673688855112,0.755976446469759,0.950021141659468,5246.69822672273,0.999139862520803
"delta_x_raw[496]",0.702846661409531,0.00231198809184482,0.158651206608974,0.38718500601888,0.594775855467279,0.706034349116015,0.823115883918416,0.974293029228342,4708.85777287838,1.0002759323449
"delta_x_raw[497]",0.445054538722643,0.00230558084239025,0.161424761123598,0.116408972916631,0.335069918219476,0.446530034538614,0.553543368120203,0.760418171248586,4902.07097760404,0.999538767628633
"delta_x_raw[498]",0.74253652328778,0.00244774797266532,0.17075789529265,0.370707011146564,0.630985810099772,0.765659438780433,0.881055354786518,0.989159679005655,4866.62841251032,0.999235072647394
"delta_x_raw[499]",0.850281112575537,0.00142352304416963,0.114188963946739,0.57835191600172,0.780944632750872,0.873258979991404,0.942454659095019,0.994262555900474,6434.56602021814,0.999375931435849
"delta_x_raw[500]",0.179324745148017,0.00165529849379915,0.12399963871689,0.00799329110115718,0.0811332298575309,0.156747765100071,0.258172733771504,0.462507753813075,5611.61929549345,0.999486164039304
"delta_x_raw[501]",0.841809494328717,0.00167971812852483,0.111634225022188,0.578528422724311,0.77338615512344,0.861067188804037,0.931408807913036,0.992431657063991,4416.94411877643,0.999622656624309
"delta_x_raw[502]",0.533984594042063,0.00283578114395493,0.174276474570742,0.198835422586184,0.409683462315916,0.535974899953696,0.653822442778604,0.881646230269017,3776.87064856992,0.999784310244953
"delta_x_raw[503]",0.597951678686625,0.00357742298134567,0.246184193338184,0.0882188393933659,0.422936814683585,0.618018218127236,0.797662716499982,0.981399931354148,4735.65160698145,0.999756512607932
"delta_x_raw[504]",0.878912991990126,0.00134996749066761,0.105794548147485,0.612082653176514,0.825514320622477,0.907407266484097,0.959394792536101,0.996523678405448,6141.5777719843,0.999683422223306
"delta_x_raw[505]",0.328198775129643,0.00255493165052485,0.198053819730725,0.0195889727237776,0.169839439420134,0.31110481833245,0.461387353110614,0.752134990821032,6009.07843452699,0.999620994007081
"delta_x_raw[506]",0.155447827011811,0.00148350190827566,0.113801629724436,0.00569696696688743,0.0618349103036539,0.132708641173446,0.228987093098303,0.411328394708735,5884.65144899917,0.999745428305012
"delta_x_raw[507]",0.193635267428902,0.00207583769698494,0.147950262144398,0.00523807556496523,0.073979088467474,0.164511570550737,0.283902047377591,0.542329350682052,5079.77748866741,1.00046325938655
"delta_x_raw[508]",0.147332278865559,0.00147722774168204,0.113211079846229,0.00572003142393178,0.0563816949397726,0.123048964177484,0.21442085812846,0.41486140130126,5873.3104313633,0.999226599601841
"delta_x_raw[509]",0.483480454499276,0.00377396302343892,0.225558965408433,0.0620100241019855,0.319445108429263,0.485365108508975,0.641750727991967,0.92967079991239,3572.11067637728,0.999569911044809
"delta_x_raw[510]",0.733045431703903,0.00250677219519765,0.15963314886031,0.391306537999578,0.620432354918856,0.744962197348671,0.859942880987613,0.984842521293813,4055.23870253148,0.999657778649963
"delta_x_raw[511]",0.671773791027149,0.00263472238036997,0.212282454672936,0.206745614912765,0.51870056176429,0.699737114390154,0.845661440607201,0.979627970411049,6491.70058287808,0.999254286278163
"delta_x_raw[512]",0.727261939216799,0.0025530914184237,0.173901285023351,0.351333253131312,0.611769880699847,0.743871999477069,0.868345079155802,0.985902301532832,4639.51785767074,1.00017039282928
"delta_x_raw[513]",0.182100577913338,0.0016767674380492,0.122135429622975,0.00923574508384434,0.0847978602770543,0.16581965269899,0.258968741775645,0.465000988788943,5305.63861773517,0.999961314023417
"delta_x_raw[514]",0.669937250784393,0.00236175336930401,0.179464423616028,0.30382648001395,0.542128014605634,0.674799831386558,0.809210776759324,0.97302707480085,5774.14452235698,0.999965989417067
"delta_x_raw[515]",0.634387670018611,0.0025731605977208,0.170450825144615,0.293861147235795,0.513886853411695,0.641288180717286,0.761764161542495,0.93890961627308,4387.97789308867,1.00013213444063
"delta_x_raw[516]",0.785766360675131,0.00200914505885687,0.124470307940886,0.529575449720772,0.699156693448024,0.793201616601402,0.880771358125317,0.99121610027492,3838.03508722235,0.999815212594566
"delta_x_raw[517]",0.235468039017123,0.00229703660571984,0.16784864347728,0.00827171478586579,0.094145658319098,0.207892643185712,0.344825681015246,0.610139141114442,5339.49075663813,0.999937250963808
"delta_x_raw[518]",0.787907512374002,0.00205701662279221,0.142204274420189,0.478400878463223,0.693434219060714,0.806970372994639,0.902413330146472,0.989538037224769,4779.13940659733,0.999254118968323
"delta_x_raw[519]",0.657247944168847,0.00273267802448768,0.199466887096646,0.213384316588576,0.525099275258462,0.673243799885582,0.811077576652524,0.97553421495862,5328.00583159243,0.999805513184389
"delta_x_raw[520]",0.193529358179624,0.00171814211546913,0.129549644742096,0.0100975409032052,0.0861376108882916,0.17727618445145,0.274311212805209,0.482696039573586,5685.31177469035,0.999602805770956
"delta_x_raw[521]",0.318461807431564,0.00230244057286041,0.108062741237442,0.0872509790855143,0.248831323594861,0.322591480906109,0.392584146664666,0.518226554590371,2202.80016808842,0.999986037145044
"delta_x_raw[522]",0.659161283529891,0.00191719692246068,0.110072184625056,0.450150696493938,0.583861925522614,0.657258830000151,0.734673988089643,0.883711840077508,3296.26201502491,0.999692788580652
"delta_x_raw[523]",0.614119149975538,0.00322809310825362,0.237363436228764,0.140078361091728,0.437463455686115,0.63483436314255,0.809337980643955,0.97898716120535,5406.74062286839,0.99971039614925
"delta_x_raw[524]",0.426195525969722,0.00316836188931573,0.222556624307609,0.051110495386951,0.252556805338261,0.414308885304486,0.587175776080457,0.874624029637863,4934.1402439143,0.999738604152852
"delta_x_raw[525]",0.33771981283643,0.0019325073596149,0.124160105222358,0.0834894658087415,0.254475217135233,0.34240525199726,0.423305594119263,0.572220730230457,4127.83026439525,0.999648420754283
"delta_x_raw[526]",0.793783510476707,0.00199122963020958,0.150359773299469,0.456883481610188,0.70181767676907,0.823141943967459,0.915340297606996,0.991503077008691,5701.91360053292,0.999253717355203
"delta_x_raw[527]",0.607955812411633,0.00280131484965492,0.22918007730272,0.150696465308057,0.440673845599501,0.622289473407372,0.795466905815115,0.974904318737968,6693.13949198153,0.999680852955405
"delta_x_raw[528]",0.752025202510967,0.00233247324836129,0.160979169854721,0.391785040990174,0.648486514840838,0.771614383428063,0.880037472150715,0.986612204017322,4763.27904224077,1.00001734132876
"delta_x_raw[529]",0.139031169884772,0.00148923803213769,0.109772468719402,0.00474605248613879,0.0500977486889855,0.115994489044455,0.201798313904066,0.39694706932986,5433.23669675271,0.999699700675113
"delta_x_raw[530]",0.358283739641945,0.0028018449193618,0.192408294293916,0.045492373063023,0.21137246542021,0.339274463725186,0.485215227295682,0.789803932024457,4715.84358358346,0.99993948276262
"delta_x_raw[531]",0.133734212456785,0.00149522679294398,0.110246990144648,0.00488847126578424,0.0478168476109462,0.108929395001506,0.191649043539756,0.412165463170016,5436.49937107306,0.999469303202362
"delta_x_raw[532]",0.224382738485405,0.0021557310802687,0.162958080994668,0.00797393553927312,0.0923409557775667,0.194658739282038,0.328177208446756,0.596796866048394,5714.29473705458,1.00036078647525
"delta_x_raw[533]",0.65442940563478,0.00261514018424021,0.175620674200505,0.303953579460884,0.534718554823331,0.655173243597685,0.787919112237278,0.967751836066263,4509.84205200721,0.999690824266985
"delta_x_raw[534]",0.30846104237226,0.00301521121539872,0.216536473701182,0.0147606881930709,0.131158480514919,0.268439182563072,0.447425112827041,0.811432138002433,5157.35041350075,0.99976252795377
"delta_x_raw[535]",0.296029200670946,0.00273339616808085,0.184089269001762,0.0182208033709054,0.150386313761932,0.278837300898499,0.419232405002624,0.690851960249644,4535.7779338751,0.999271208917523
"delta_x_raw[536]",0.362738714129462,0.00304137088932045,0.207321923742915,0.0270639285059987,0.201066535168052,0.348351089404667,0.502502840497907,0.804363380099344,4646.77549612602,0.999756989958083
"delta_x_raw[537]",0.679299932619511,0.00305988833450732,0.190239361233811,0.281778331557367,0.548357295075051,0.687099897155625,0.830982936906035,0.985037056303993,3865.35692165397,1.00024583962467
"delta_x_raw[538]",0.718372133571392,0.00256569138833044,0.17284570549379,0.355459333735021,0.598381435409256,0.733988848850033,0.857296080580076,0.984540874691051,4538.45834937232,0.99955260800821
"delta_x_raw[539]",0.410075443093779,0.00213074151997499,0.137527116152762,0.136625778679857,0.318292632050492,0.411472260259629,0.49942613167681,0.675949495023216,4165.96037782549,0.999372983162976
"delta_x_raw[540]",0.757901299770349,0.00223155922393996,0.159867908352914,0.406387114797748,0.651978167464843,0.778183111284163,0.886753837016641,0.988442954245115,5132.225750306,0.999654513714277
"delta_x_raw[541]",0.265025562050215,0.0021134929635438,0.128935005756449,0.0310435063194118,0.17282672046738,0.259671478957539,0.352198314913495,0.522817167894719,3721.68897082523,0.999329933757881
"delta_x_raw[542]",0.288329973711002,0.00207561742245119,0.15819871654772,0.030170449495695,0.163413427996722,0.276264946327816,0.400246159248156,0.608306846136984,5809.13269123992,0.999956243659441
"delta_x_raw[543]",0.203296986509236,0.00179141679227769,0.146009917013765,0.00834311672383743,0.0863314260064987,0.179638929180011,0.292797411762715,0.548635852592866,6643.10973631102,0.99941858292295
"delta_x_raw[544]",0.422330352092851,0.00268191922961271,0.20675706027197,0.0487156199176426,0.266851228391675,0.42089892431621,0.569092158225644,0.824651994320385,5943.32266371173,0.999871977758498
"delta_x_raw[545]",0.353670697519728,0.00247210556514068,0.132395047753289,0.0937272476302875,0.263128121126879,0.355477623743813,0.44642548980616,0.607156746868039,2868.20016607554,1.0000116772249
"delta_x_raw[546]",0.607302275674068,0.00249643060414651,0.193347805242749,0.211792465523979,0.476907644868843,0.610639679697517,0.751189165843693,0.955158035479945,5998.45627088623,0.999775209531633
"delta_x_raw[547]",0.750934619733079,0.00217357420071773,0.16395823919359,0.389669366174754,0.644993255569748,0.771201753663955,0.880815336460419,0.988002911480055,5690.06922603058,0.999529613541979
"delta_x_raw[548]",0.243372395047826,0.00224921616124275,0.161944030044568,0.0122869119985832,0.11629020690891,0.224151805730639,0.344965500674399,0.622570950643573,5184.029862292,1.00009986216145
"delta_x_raw[549]",0.727715850534796,0.00257870507831222,0.190528529960741,0.298116145427069,0.607454940404216,0.760818196546728,0.884094562985926,0.98819845144697,5459.04509950809,0.999512201608332
"delta_x_raw[550]",0.705675253437558,0.00296968515063795,0.191837034297486,0.276211790950978,0.579951472698451,0.72934335320879,0.862678404933174,0.98304818532698,4172.9587234338,1.00018715283709
"delta_x_raw[551]",0.232207251690525,0.00223164688193297,0.141746511543979,0.0119149171756286,0.119189589462024,0.221547811713489,0.330592838806947,0.530267079118256,4034.35216860676,1.00087796847438
"delta_x_raw[552]",0.788429097083762,0.00176525968835795,0.133168363555248,0.501298314384726,0.697698159769369,0.805348849948787,0.893669625596623,0.986673695953012,5690.95194507513,0.999628102788901
"delta_x_raw[553]",0.601009888217183,0.00174359426064296,0.114672184502351,0.381519269753291,0.521582297985781,0.598474338195469,0.676638648640778,0.832442578254341,4325.39038189806,0.999836343477636
"delta_x_raw[554]",0.460061715521665,0.00340773965781145,0.212125358742247,0.0582195818316159,0.303490146409529,0.463905415176203,0.614575057280529,0.869511519421136,3874.82740576884,1.00076333928517
"delta_x_raw[555]",0.667839542511448,0.00203184074514743,0.130939591899564,0.408691055710516,0.578717989380877,0.667346675856839,0.756309184453288,0.925244895650945,4153.00673867083,1.00093755296427
"delta_x_raw[556]",0.415636700357903,0.00236902213561261,0.133513581604943,0.139878720885485,0.332531049332457,0.420536110187582,0.504168230448944,0.671970070791502,3176.23520646253,1.00060305570171
"delta_x_raw[557]",0.818107105577302,0.00182554734072327,0.134682686739643,0.503293750926418,0.735465111624563,0.845709566616955,0.92797414825717,0.99187097041653,5442.98758065453,0.999795570209
"delta_x_raw[558]",0.16713961582788,0.00170801830219343,0.129890274090857,0.00635967853014843,0.0633706437889612,0.138030652324462,0.243688058989306,0.483492686254019,5783.20019514568,1.00000664943932
"delta_x_raw[559]",0.788321966092903,0.00196061321712525,0.137192736031409,0.487709858856292,0.695225149482637,0.807360624794739,0.897478612650627,0.988632970480212,4896.41683602304,0.999884197924742
"delta_x_raw[560]",0.484454740385198,0.00333786426724697,0.223027597554813,0.0634085088905638,0.324151288419606,0.482537791213027,0.646129875471989,0.913940726746408,4464.57237602932,0.999502149462761
"delta_x_raw[561]",0.409192486905721,0.00317173512290603,0.211331274187016,0.0314912975043152,0.251005668053564,0.405666105749158,0.55317148706639,0.846514593798786,4439.49652266097,0.999681657106948
"delta_x_raw[562]",0.462173531168679,0.00332963727115708,0.246483739811947,0.0338841433263008,0.265510381836647,0.459849414608872,0.645174469055934,0.92965897949127,5480.02703406171,0.999429860829005
"delta_x_raw[563]",0.14222435550214,0.00142168939219313,0.108545516473477,0.00455654020469361,0.0550038058180382,0.120610692176393,0.208481567462156,0.392931362044804,5829.27216678975,0.999106059993183
"delta_x_raw[564]",0.161322470251932,0.00168716618930843,0.117814060977597,0.00858623152492683,0.0655568850639262,0.13658180820056,0.234896236524462,0.439776483505999,4876.1664838908,0.999830538354186
"delta_x_raw[565]",0.789139955793063,0.00187959683019151,0.121344484409753,0.526500113113605,0.704318581775396,0.79693774221818,0.884031240179605,0.985131380835118,4167.8364982948,1.000173648742
